回す	捻る	3.28
回る	捻る	2.74
改まる	翻す	2.85
改める	正す	4.48
改める	転ずる	3.24
外す	脱する	3.84
外す	略す	2.85
学ぶ	習う	4.95
掛かる	攻める	2.55
掛ける	成す	2.08
割る	欠く	3.67
割る	立ち入る	2.56
割れる	砕ける	4.39
刈る	研ぐ	2.9
緩む	薄れる	2.97
緩める	解す	3.33
間に合う	遊ぶ	1.72
含む	盛り込む	3.72
強まる	深まる	4.03
強める	高める	3.96
強める	深める	3.75
教える	育てる	4.36
曲がる	当たる	1.99
掘る	上る	1.78
形作る	画する	3.0
繋がる	進める	2.94
繋ぐ	告げる	2.11
結ぶ	分かる	2.48
研ぐ	磨く	4.52
見える	ぼやける	3.34
見る	試す	3.02
見る	切る	1.71
見合う	滲む	2.05
見比べる	調べる	3.93
減る	衰える	3.66
呼び掛ける	放る	1.86
交ぜる	掻き混ぜる	4.2
交わす	引き替える	2.72
交わす	切り替える	2.44
向ける	被せる	2.3
広がる	膨らむ	4.46
考える	研ぐ	2.66
考える	当て嵌める	3.29
合わす	整える	3.65
催す	覚える	2.15
砕く	嘲る	2.45
作る	織る	3.89
削ぐ	減らす	4.19
削る	限る	2.45
仕込む	育てる	3.39
仕上げる	済む	3.68
仕舞う	済ます	3.19
仕立てる	為さる	2.54
仕立てる	成る	3.56
支える	崩れ落ちる	2.81
死ぬ	逝く	5.06
持ち上がる	起きる	3.22
失せる	消える	4.59
失せる	無くなる	4.64
偲ぶ	覚える	2.28
捨てる	突き放す	3.65
煮る	茹でる	4.35
借りる	貸す	4.34
弱まる	静まる	3.74
弱る	減る	3.19
取り掛かる	始める	4.67
取り入れる	用いる	3.95
取り付ける	嵌める	2.53
取り戻す	誘う	1.9
取る	読む	2.31
受ける	頂く	3.83
受ける	得る	3.8
受け取る	差し出す	3.79
収まる	薄れる	2.56
従う	準ずる	3.96
縮める	詰まる	3.38
熟す	長ける	3.09
出す	引っ張る	3.76
出す	取る	3.23
出る	抜ける	3.78
出迎える	取り次ぐ	2.85
助ける	役立つ	4.03
傷付ける	損なう	3.89
傷付ける	損ねる	3.73
傷付ける	痛める	4.42
消える	無くなる	4.99
焼く	燃やす	4.71
焼ける	燃やす	4.32
焦がす	燃える	4.29
上る	立てる	2.82
乗せる	頷く	1.98
色褪せる	衰える	4.13
色褪せる	薄れる	4.11
触れる	妨げる	1.98
伸ばす	引き延ばす	3.63
伸ばす	広げる	4.14
伸びる	為る	1.98
伸びる	育つ	4.49
伸びる	広がる	4.15
伸びる	広げる	3.95
寝る	眠る	5.04
振るう	寄る	2.12
尽くす	埋める	2.38
図る	働き掛ける	3.28
据える	片付ける	2.66
成す	致す	3.42
整える	片付ける	4.66
生きる	属する	2.72
生ずる	起きる	3.85
生ずる	飼う	1.96
生まれる	果たす	2.29
誓う	込み上げる	2.31
積む	泣く	1.41
積もる	結う	2.17
切り上げる	縮める	3.29
切り替える	転ずる	3.72
切る	断つ	4.51
切れる	割れる	3.62
切れる	尽きる	3.72
切れる	折れる	3.32
切れる	無くなる	3.51
折れる	破れる	3.39
洗う	研ぐ	3.62
潜める	秘める	3.35
増える	高まる	3.69
増える	跳ね上がる	3.57
増える	膨らむ	4.12
増す	引き上げる	2.9
増す	高まる	4.16
増す	膨らむ	4.15
増やす	減らす	3.7
揃える	整える	4.28
存ずる	考える	2.92
存ずる	心得る	3.54
存ずる	申し出る	2.72
存ずる	知る	4.05
損ねる	痛める	3.44
打ち切る	終える	4.5
打ち明ける	施す	1.95
脱ぐ	着替える	4.61
断つ	遮る	4.09
置く	許す	1.77
着く	被る	2.23
着る	羽織る	4.87
着る	纏う	3.87
着替える	飛ぶ	1.24
注ぐ	満たす	3.91
直す	ずれる	3.38
痛む	苦しむ	4.46
吊る	引っ掛ける	3.92
吊る	垂らす	3.88
吊る	垂れる	3.7
吊るす	括る	2.55
定める	打ち立てる	3.0
纏う	羽織る	3.25
纏める	引っ張る	3.11
吐く	戻す	3.68
塗る	乾かす	3.46
怒る	静める	3.07
投ずる	凝らす	2.1
働き掛ける	弾む	1.9
働く	稼ぐ	4.96
動く	崩す	2.84
入れる	掛ける	2.37
入れ替える	変える	3.91
燃える	捕らえる	1.62
培う	育てる	4.24
剥ぐ	取り除く	4.1
薄れる	霞む	3.64
反する	捨てる	2.36
犯す	裁く	3.47
飛ばす	歩く	2.08
付け加える	増す	4.09
舞い戻る	返る	3.53
物語る	訳す	3.21
分かる	通ずる	4.29
焚く	燃やす	4.63
並べる	敷く	3.5
閉じる	始まる	2.45
変える	改める	4.32
変える	直す	3.67
変わる	改まる	4.15
放る	崩す	2.89
亡くなる	失せる	3.81
亡くなる	消え失せる	4.06
亡くなる	逝く	5.21
亡くなる	無くなる	3.33
妨げる	遮る	4.21
忘れる	葬る	3.33
翻す	覆す	3.43
埋める	詰める	3.18
埋める	満たす	3.71
無くす	打ち消す	3.84
無くなる	逝く	3.89
儲ける	受け取る	3.27
儲ける	勝ち取る	3.79
目覚める	起きる	5.14
癒す	直る	3.11
有る	発する	2.73
溶かす	失う	2.96
来る	込み上げる	2.87
頼る	現われる	1.94
履く	羽織る	3.43
履く	纏う	3.01
立つ	見下ろす	3.03
冷える	収まる	1.78
和らぐ	静まる	3.56
和らぐ	薄れる	3.21
和らげる	静める	4.1
唸る	吠える	3.79
嗅ぐ	匂う	4.8
睨む	考える	2.24
ずれ	格差	3.91
ずれ	相違	4.58
ノウハウ	技能	4.42
阿呆	馬鹿	4.58
愛好	賛美	3.29
悪戯	小僧	3.59
圧迫	押し	4.08
安心	平穏	4.69
安全	原子	2.35
暗殺	要員	2.63
案内	誘導	4.54
位置	場所	4.68
位置	地点	4.33
委任	権限	3.73
意気	根性	3.55
意見	確信	2.94
意見	鑑定	2.87
意志	決心	4.59
意志	決断	4.35
意識	自覚	4.31
意匠	装飾	3.06
意欲	願い	3.26
椅子	会館	3.21
異端	迫害	3.42
移民	恐慌	2.56
一口	配当	3.51
一緒	集合	3.84
一緒	連合	3.85
一切	全て	4.25
一節	通過	2.39
一節	部分	3.86
一族	名門	3.73
一端	部分	3.91
一杯	最大	3.38
一杯	多く	3.39
一揆	騒動	4.19
一揆	暴動	4.59
一揆	連帯	3.29
印象	感情	3.39
印象	感想	4.26
印象	感銘	3.61
印象	輸出	1.19
因子	局面	2.4
引っ越し	移転	4.98
宇宙	膨張	3.36
運賃	区間	4.27
映像	面影	3.5
衛生	消毒	4.75
液体	親友	0.77
延長	継続	4.36
援助	救い	4.73
援助	救済	4.49
援助	支え	4.59
援助	支持	3.92
援助	配慮	3.34
援助	補佐	3.81
沿岸	漁業	4.2
演技	芝居	5.04
演劇	狂言	4.37
演習	訓練	4.53
演出	脚本	4.48
塩分	風味	3.5
応援	支え	4.62
応援	支持	4.66
応援	手助け	4.36
応援	補佐	3.64
応答	返事	4.83
応用	要請	1.97
横断	鉛筆	1.21
王国	装置	1.14
屋敷	邸宅	4.79
温泉	入浴	5.11
音声	響き	4.16
下駄	便所	2.84
化け物	幽霊	4.61
化粧	香水	4.51
化粧	装飾	4.11
化粧	模様	2.53
化石	地層	4.6
仮説	推定	4.32
何事	指先	1.29
価格	相場	4.36
加害	過失	3.97
加害	打撃	3.39
加減	調整	3.99
加減	調節	4.58
加工	生産	4.29
家屋	建築	4.54
家屋	邸宅	4.29
家具	描写	1.61
歌詞	旋律	4.03
歌手	新人	3.17
箇所	論点	3.13
過去	未来	4.58
過失	故意	4.06
過失	錯誤	3.22
我慢	辛抱	5.22
画家	大佐	1.22
会議	集まり	4.62
会計	経理	4.9
会合	集まり	5.05
会釈	来客	3.85
解決	仕事	2.98
解釈	通訳	3.55
解放	戦線	2.8
回線	端末	3.99
回転	順番	2.66
壊滅	荒廃	4.15
怪我	負傷	5.07
改正	調整	3.21
改善	革新	3.75
改善	進展	3.96
改善	進歩	4.37
改善	是正	4.48
改善	体質	3.22
改良	革新	4.02
海岸	砂浜	4.77
海峡	運河	4.06
開拓	西部	3.78
外見	形態	4.0
外見	形容	4.16
外出	散歩	4.59
概ね	要約	3.65
概念	考え	4.33
拡大	膨張	4.33
格好	顔付き	3.64
格好	見掛け	4.37
格差	開き	4.28
獲得	調達	3.87
確認	証明	4.0
確保	調達	4.24
確率	見込み	4.01
活字	媒体	3.91
滑走	高度	2.8
勘違い	誤解	4.82
勘定	計算	4.86
完成	遂行	3.96
干渉	障害	3.11
感じ	気持ち	4.58
感情	職務	1.58
環境	負荷	2.73
監査	公認	2.7
監査	視察	3.91
監視	観察	4.14
監視	警備	4.43
監督	管理	4.46
監督	規制	3.26
管理	維持	4.12
管理	運営	4.36
管理	統制	4.41
緩和	軽減	4.31
肝臓	代謝	3.91
艦隊	奇襲	3.21
間違い	訂正	4.62
関係	用事	2.5
関白	殿下	3.69
玩具	散乱	2.89
企画	広報	3.6
企画	立案	4.56
企業	商法	4.08
危機	回避	3.72
危険	恐れ	4.44
危険	賭け	3.64
喜び	快楽	4.69
喜び	楽しみ	4.66
喜び	満足	4.62
器具	機械	4.25
基準	規範	4.07
基準	尺度	4.28
基地	少年	2.55
基盤	根底	3.95
寄与	貢献	4.32
希望	願い	4.78
希望	野心	3.54
期間	伯母	0.9
機能	財産	1.77
機能	生体	2.95
機能	用途	3.94
気質	特性	4.13
気質	独創	2.83
規則	懲戒	3.48
記録	更新	4.21
偽物	写し	3.37
偽物	複製	4.25
儀式	祭り	4.5
戯曲	演劇	4.17
技術	熟練	4.48
疑念	直感	2.62
疑惑	直感	2.8
議会	連邦	3.61
脚本	書式	3.1
休日	忠誠	1.39
吸収	手摺	2.25
宮殿	御所	4.27
救い	慈悲	4.42
居間	暖炉	3.81
拒絶	排除	3.94
供給	需要	4.88
共同	協力	4.4
協調	連携	4.26
協定	合意	4.17
協定	配置	2.38
協同	団結	4.36
協力	提携	4.67
協力	連携	4.79
境界	地層	3.22
強化	群れ	2.24
強制	移住	2.11
強盗	略奪	4.42
教育	訓練	4.21
教育	養成	4.29
教会	聖堂	4.71
教授	大佐	1.98
教養	育ち	3.99
教養	訓練	3.33
興味	関心	5.09
業者	名簿	3.38
業務	課題	3.49
勤め	責任	3.85
勤め	奉公	4.33
勤め	奉仕	3.99
禁止	独占	2.78
金額	控除	3.61
金持ち	感情	1.58
銀河	円盤	2.87
区画	部門	3.5
区間	本線	3.5
区分	部署	3.69
空想	錯覚	3.24
空想	産物	2.41
空想	年金	1.21
空中	保証	1.17
空母	搭乗	3.39
繰り返し	反響	2.88
訓練	養成	4.37
兄弟	姉妹	4.92
形状	格好	3.82
形状	表情	2.77
形態	様式	4.13
形態	類型	3.64
恵み	愛想	2.6
景観	眺め	4.94
景色	眺め	4.91
稽古	養成	4.07
系統	配列	3.72
経路	途方	2.35
経路	道筋	4.27
繋がり	関連	4.65
繋がり	連鎖	4.57
決まり	規律	4.87
決断	結論	4.04
決定	結論	4.23
結合	関わり	3.74
血液	製剤	3.51
喧嘩	論争	4.12
建て前	面目	3.75
建築	組み立て	4.29
建物	機構	2.76
建立	構築	4.04
憲兵	虐殺	2.8
憲法	条項	4.26
拳銃	口径	4.28
検察	調べ	4.33
検定	調査	3.06
検討	考慮	4.24
権利	資格	3.29
権利	扶養	2.75
見解	観点	4.01
見込み	配当	3.14
見直し	補正	4.24
見舞い	視察	2.81
見物	視察	3.88
元気	活力	4.73
原型	生物	2.67
原型	石膏	3.14
原則	規律	4.12
原則	定め	4.29
幻想	錯覚	4.32
減少	縮小	4.52
言い訳	謝罪	3.81
戸口	玄関	4.62
午後	昼食	3.96
後ろ	背中	4.3
後方	裏手	3.8
御陰	援助	3.04
御殿	王宮	4.51
御免	解雇	3.33
御覧	監査	2.43
誤り	過ち	4.05
誤り	間違い	5.08
誤解	間違い	4.53
護衛	空母	3.84
交易	取り引き	4.19
交易	商業	4.37
交易	通商	4.25
交換	売買	3.66
交差	渋滞	3.52
交際	行き来	3.58
交渉	行き来	2.95
交渉	取り引き	4.65
交渉	商売	4.22
交渉	付き合い	3.38
交代	替え	4.54
交通	運輸	4.57
交通	渋滞	4.72
交通	神経	1.68
交通	輸送	4.71
交通	連絡	3.43
光景	目撃	3.39
公式	声明	3.0
公表	氏名	3.15
口調	響き	3.34
向上	進行	3.29
向上	進展	4.25
向上	進歩	4.6
向上	発展	4.52
好み	趣味	4.74
好意	恩恵	3.34
好意	慈悲	3.0
工学	技術	4.45
工業	製造	4.59
工作	機動	2.54
工作	新築	3.0
工作	組み立て	4.66
工夫	構想	3.81
工夫	考案	4.23
工夫	発明	4.41
広がり	山脈	3.02
広がり	平野	3.85
広間	暖炉	3.3
攻撃	非難	3.75
構想	立案	4.24
構造	系列	3.08
構造	組織	3.92
構築	製作	4.21
硬化	毛布	1.27
考案	製作	3.96
行儀	言動	3.73
行事	司会	3.67
行列	路線	2.36
高価	毛皮	3.99
高校	中学	4.51
合計	詩人	1.0
合図	好意	2.27
合成	構造	3.12
合成	組み立て	3.62
合体	統一	4.01
合体	同盟	3.74
合併	接続	3.2
合流	団結	3.57
拷問	車輪	1.8
穀物	貯蔵	3.89
困惑	迷い	4.39
婚約	真珠	3.22
混乱	当惑	4.1
混乱	狼狽	3.75
差異	相違	4.11
座席	椅子	4.81
座敷	部屋	4.29
再現	空想	2.67
才能	資質	4.15
才能	到達	2.81
採択	選抜	3.66
栽培	耕作	4.47
災害	異変	4.1
災害	遭難	4.55
祭り	陽気	4.08
細工	水晶	3.18
裁判	訴え	4.73
裁判	訴訟	4.93
材料	樹脂	3.63
財産	午前	0.89
作り	構築	4.45
作り	新築	3.74
作家	短編	4.24
作業	運営	3.27
作業	課題	3.06
作業	手順	4.21
作物	工芸	3.28
作文	執筆	4.36
作文	表記	3.47
作法	行儀	4.83
作用	働き	4.45
削減	縮小	4.52
削減	節約	4.36
削減	短縮	3.75
錯誤	間違い	4.22
察知	感性	3.37
参照	関連	3.8
散歩	水辺	3.33
産業	製造	4.31
産物	製品	4.26
仕業	振る舞い	3.57
仕事	占領	2.07
仕事場	工房	4.43
仕組み	機関	3.72
仕組み	構成	4.39
仕組み	制度	4.61
仕方	手法	4.72
仕方	身振り	3.41
仕方	態度	2.59
使い	活用	4.18
使い	定義	2.21
刺激	興奮	4.48
刺繍	画家	2.7
始め	当初	4.72
始末	清算	3.92
姿勢	携帯	2.12
子宮	西洋	1.19
師範	見本	3.94
師範	手本	4.66
思い	願い	4.27
思い遣り	親切	4.23
思い出	覚え	4.16
指定	明示	3.2
指導	監督	4.46
指輪	婚約	4.81
支え	補助	4.39
支援	救助	4.43
支援	補助	4.34
支援	養育	3.84
支出	消費	4.79
支出	費用	4.61
支度	準備	4.98
支度	用意	4.87
支配	統治	4.42
死骸	遺体	4.71
紙幣	偽造	3.79
視聴	集中	3.11
資金	居間	1.33
事業	任務	3.25
事件	殺人	4.32
事変	災害	3.73
事変	遭難	3.08
事変	騒動	4.14
事変	暴動	3.94
事例	代表	2.25
寺院	神殿	3.94
持続	貯蔵	2.88
時期	瞬間	3.12
時代	遅れ	2.78
次官	総長	3.32
自伝	作品	3.74
自負	覚え	2.72
自立	反発	3.31
執行	実施	4.51
失敗	過ち	4.81
失敗	間違い	4.49
失敗	原子	1.48
実験	試み	4.57
実施	履行	4.08
実力	機能	3.06
実力	才能	4.21
芝居	著作	3.53
芝居	役者	5.06
写し	複製	4.83
写真	映像	4.45
写真	画像	4.89
射撃	発砲	4.74
社交	行き来	3.27
尺度	規範	3.55
尺度	標準	3.63
釈放	留置	3.55
主権	従属	3.47
主人	太陽	1.78
取り引き	売買	4.75
取り調べ	捜索	4.29
守り	防御	5.23
守り	養護	4.07
守護	防御	4.23
守備	防御	4.94
手続き	更生	2.81
手伝い	救助	4.16
手伝い	支援	4.54
手当て	異常	1.92
手当て	補償	4.07
手本	模範	4.68
受信	回線	3.95
授業	講義	4.74
授業	講座	4.71
樹木	読者	1.19
周遊	渡航	3.76
就任	発足	3.19
修正	改訂	4.49
修理	手入れ	4.27
修理	復元	4.67
習慣	風俗	3.1
住まい	駐在	3.57
住居	家屋	4.96
住居	自宅	5.01
住居	駐在	3.14
住居	邸宅	4.62
住宅	家屋	5.0
銃声	花火	2.77
銃声	駐車	1.04
祝い	勝利	4.4
熟練	獲得	2.91
出荷	市販	3.55
出口	解放	3.46
出世	昇進	5.16
出生	人物	3.18
出生	養育	3.48
出版	刊行	4.55
出版	書籍	4.8
出版	発行	4.66
春秋	時間	2.77
循環	動脈	3.86
準備	用意	4.85
巡査	氏名	1.73
処置	手当て	4.66
処罰	制裁	4.61
処罰	懲戒	4.57
処分	刑罰	4.39
処分	懲戒	4.48
所有	財産	4.46
書店	本屋	5.21
書房	本屋	4.84
助け	救済	5.13
叙述	形容	3.01
女性	引き出し	1.56
勝手	台所	3.74
勝負	競争	5.02
勝負	試合	4.83
勝負	戦い	4.71
勝利	椅子	1.45
勝利	征服	3.94
召集	徴兵	4.05
商売	専業	3.45
奨励	昇進	3.27
将校	生まれ	1.55
小屋	丸太	3.98
小切手	受け取り	3.55
小道	経路	3.39
少年	直線	1.67
承認	賛成	4.5
焦点	細部	3.06
照明	電灯	5.14
症状	嘔吐	4.07
衝撃	能力	1.85
証拠	特徴	3.06
証明	見込み	2.52
詳細	論点	3.09
障害	低温	2.66
上演	興行	4.45
上陸	水兵	3.35
情熱	親密	2.89
情報	知識	4.22
条項	論点	2.9
浄化	清掃	4.3
植物	草木	5.0
職業	性別	2.61
食事	劇場	1.89
食糧	配給	4.03
伸び	増加	4.28
伸び	増大	3.91
信条	意見	3.36
信徒	洗礼	4.19
信念	忠誠	3.5
侵害	違反	3.85
侵入	攻略	3.81
審査	裁判	4.19
審査	視察	3.32
審査	評価	4.34
振る舞い	行為	4.59
真剣	誠実	4.07
真実	虚偽	3.17
真実	半島	1.38
真理	証明	3.67
神宮	聖堂	3.45
神経	伝達	3.71
神聖	祭り	4.01
神殿	聖堂	4.19
親切	配慮	4.22
身長	ちび	4.31
人格	個性	4.21
人格	本質	3.56
人気	評判	4.64
人種	白色	3.64
人情	思い遣り	4.34
人物	実在	3.53
人柄	気質	4.34
図表	概要	3.33
図面	絵画	3.44
推進	司法	1.91
遂行	達成	4.33
酔い	事件	2.67
崇拝	愛好	3.35
崇拝	賛美	3.8
寸法	数量	3.67
世紀	後半	2.36
世紀	野菜	1.32
世帯	家事	3.75
世話	手当て	3.81
世話	面倒	4.06
制限	食塩	2.88
制御	抑圧	4.02
制裁	懲戒	3.9
制作	構図	3.88
制作	製造	4.41
制作	組成	3.41
制作	創出	4.3
制定	開設	3.15
制定	結成	2.86
制定	創立	3.35
制約	限定	3.9
制約	限度	3.94
制約	束縛	4.22
性格	気質	4.55
性質	気分	3.1
性質	特徴	4.58
成功	失敗	4.46
成就	遂行	3.83
成熟	果実	4.09
成熟	勢い	2.48
成分	材料	4.34
成分	食材	4.0
成分	要素	4.21
政策	方針	4.22
政治	腐敗	3.7
整形	石膏	3.05
整備	確保	2.69
整理	調節	3.29
整理	配置	4.06
整理	配列	4.12
正確	精度	4.68
正義	司教	2.47
正体	財産	1.54
正直	誠実	4.59
清潔	消毒	4.28
生活	様式	3.79
生産	製造	4.98
生地	織物	4.61
精神	保健	2.83
製剤	輸血	3.53
切れ	破片	3.81
切れ目	段落	3.86
設計	警備	2.12
設備	道具	4.14
節約	経済	3.83
説得	実例	2.86
絶対	服従	3.47
絶対	分析	1.91
占領	攻略	3.96
宣伝	広告	5.07
戦い	抗争	4.9
戦い	闘争	4.86
戦士	軍人	4.56
戦時	看護	2.58
戦闘	衝突	4.26
戦略	構想	4.23
洗濯	浄化	3.85
線路	区間	4.19
線路	行列	2.16
線路	鉄道	4.94
繊維	果物	2.91
前進	増加	3.29
前提	想定	3.75
前日	宿題	2.72
前日	狙い	1.47
善意	恩恵	3.44
措置	方策	3.74
狙い	目当て	4.37
祖先	祭祀	3.61
素人	野球	2.39
組織	結成	4.09
組織	編成	4.25
阻止	障害	3.49
創作	芝居	4.09
創始	結成	3.5
創造	生成	3.88
創立	施設	3.26
創立	設置	3.82
創立	編成	2.68
双子	星座	3.85
倉庫	店舗	3.77
捜査	検察	4.35
捜査	調べ	4.81
掃除	洗濯	4.47
挿入	掲載	2.8
操縦	機体	4.25
争い	戦闘	4.99
相手	殿下	2.27
相場	家賃	3.67
相場	寸法	2.0
総裁	指名	3.28
装置	設備	4.26
増加	引き上げ	3.72
増加	蓄積	4.11
増殖	拡大	4.08
増殖	集積	2.75
増殖	複製	3.54
増大	拡張	4.55
増大	蓄積	3.62
増大	膨張	4.48
贈り物	靴下	2.98
促進	育成	3.66
促進	奨励	3.98
束縛	限定	3.18
足跡	糖尿	1.13
尊敬	賛美	3.95
村人	休日	1.39
太陽	電池	3.9
打撃	投手	3.94
体系	編成	3.53
体重	身長	4.24
体制	編成	3.74
対抗	闘争	4.09
対策	措置	4.25
対立	葛藤	3.45
待遇	扱い	4.57
態度	言動	4.1
態度	行儀	4.47
態度	行動	4.18
態度	振る舞い	4.64
替え	異動	3.81
退屈	単調	4.06
退治	駆逐	4.31
代金	時価	3.86
代金	払い	4.69
代償	手当て	3.06
代替	遣り取り	2.4
代替	選択	3.03
代物	替え	4.1
台風	皮膚	0.83
大工	刃物	3.64
大根	心理	0.97
大人	象徴	1.99
大人	身振り	2.74
大戦	要件	1.59
大砲	高台	3.25
達成	数値	3.75
脱出	逃亡	4.77
担保	神父	1.12
探検	発信	2.28
探索	検察	3.25
探索	調べ	4.63
断片	一致	2.54
断片	部分	4.47
値打ち	払い	3.07
知識	因子	2.54
知識	拡散	2.79
知性	頭脳	4.72
知能	頭脳	4.61
地位	身分	4.7
地位	役職	4.82
地位	立場	4.4
地区	辺境	3.33
地獄	手入れ	1.23
地震	断層	4.95
地層	陶器	2.51
馳走	天狗	1.83
馳走	用語	1.45
蓄積	貯蔵	4.59
着物	衣装	4.99
着物	衣服	5.07
中核	焦点	3.63
中核	要領	2.51
中継	受信	3.62
中枢	拠り所	2.53
中世	荘園	3.0
中絶	合法	2.58
中絶	阻止	3.1
中断	休憩	3.83
中断	絶え間	3.34
忠誠	反逆	2.91
昼食	献立	4.44
昼食	効果	1.63
注意	集中	4.08
注文	装備	2.24
注目	関心	4.55
調子	音色	3.48
調子	響き	2.98
沈黙	無言	4.97
通信	連絡	4.51
低下	減少	4.51
低下	免疫	3.46
停止	凍結	3.68
停止	老齢	2.33
停車	凍結	2.67
提供	給与	3.28
提出	法案	3.69
梯子	段々	3.06
泥棒	強盗	4.85
泥棒	窃盗	5.26
泥棒	略奪	4.25
適応	豆腐	1.05
撤廃	破棄	3.97
鉄鋼	造船	4.01
鉄道	余暇	3.04
天井	企画	1.46
天井	蛍光	3.37
天国	極楽	4.86
天才	資質	3.94
天文	電波	2.54
展望	景色	4.39
展望	眺め	4.9
添加	補充	3.08
転換	社債	2.54
点検	調査	4.27
伝染	病原	4.43
伝統	慣行	3.88
伝統	慣習	4.39
伝統	工芸	4.54
伝統	習慣	4.07
伝播	拡散	3.81
伝播	分散	2.86
電球	蛍光	4.3
電信	受け取り	3.38
登録	記載	3.88
途方	過程	2.41
都合	編成	2.1
都心	通勤	3.75
土産	思い出	4.1
土手	堤防	4.72
土壌	陸上	2.75
土台	基礎	4.99
土地	農業	4.39
土地	農耕	4.35
土俵	開き	2.51
奴隷	捕虜	4.13
倒産	手形	3.79
投下	高度	2.84
投資	国債	4.13
答申	見直し	3.27
糖尿	腎臓	3.93
統一	連合	3.94
統合	連盟	3.98
統制	理事	2.78
統制	連合	3.58
豆腐	本能	0.88
働き	役目	4.1
動詞	主語	3.87
動物	生体	4.55
動揺	興奮	3.53
動揺	大騒ぎ	3.42
同情	思い遣り	3.91
同情	慈悲	3.78
同盟	団結	4.43
同盟	連立	4.3
洞窟	蝙蝠	3.18
洞察	識別	3.52
道徳	処分	2.22
特許	認可	4.05
突破	局面	3.52
豚肉	集合	1.05
内緒	秘密	5.17
内容	意味	3.99
難民	法務	2.59
匂い	香り	5.08
入り	戸口	3.95
入り口	木戸	3.97
入所	上り	1.89
入力	記載	3.95
任意	裁量	3.03
任務	測量	2.52
任務	役割	4.55
任命	指名	4.35
認識	趣味	1.86
認知	識別	4.22
熱気	高温	4.53
熱帯	気圧	4.04
濃度	確信	1.86
農場	家畜	4.75
派遣	使節	4.03
破壊	荒廃	3.89
破片	一節	2.85
破滅	荒廃	4.09
排出	除去	4.06
配線	負荷	2.83
配列	順序	4.34
売買	貿易	4.17
迫力	絶叫	3.56
発音	訛り	4.17
発見	衝動	2.39
発見	早期	3.29
発酵	醸造	4.29
発射	起動	3.61
発射	銃撃	4.35
発想	融合	2.48
発足	開設	4.28
発足	財団	2.97
発展	進歩	4.71
発電	出力	3.97
発動	着手	3.48
発砲	銃撃	5.02
発明	考案	4.54
伐採	発芽	3.19
判決	審査	4.0
判事	控訴	4.25
判断	鑑定	4.11
判断	審査	4.22
判定	意見	3.3
判定	見解	3.66
半ば	真ん中	4.15
反応	遠慮	2.23
反逆	裏切り	4.68
反響	後書き	2.44
反響	木霊	2.83
反抗	異議	3.64
反抗	逸脱	3.01
反発	抵抗	4.67
反復	繰り返し	5.12
反論	異議	4.72
氾濫	洪水	4.74
犯罪	違反	4.54
繁栄	配当	2.76
範囲	限度	3.71
範囲	守備	3.75
範囲	領域	4.74
悲しみ	痛み	3.85
批判	女王	1.69
批判	評論	4.02
